Name,Position,Total Pass,Accurate Pass,Total Long Balls,Accurate Long Balls,Total Cross,Accurate Cross,Aerial Won,Aerial Lost,Duel Lost,Duel Won,Total Dribbles,Successful Dribbles,Big Chance Created,Big Chance Missed,Interception Won,Dribbled Past,Dispossessed,Error Lead To Shot,Total Tackle,Fouls,Was Fouled,Total Clearance,Key Pass,Shots On Target,Shots Off Target,Goal Assist,Goals,Woodwork,Saves,Punches,Save From Inside The Box,Last Man Tackle,Shots Blocked,Blocked Shots,Total Keeper Sweeper,Accurate Keeper Sweeper,Touches,Total OffSide,Possession Lost Ctrl,Own Goals,MinutesPlayed,place,Team,SofaScore Rating
H. Mallo,D,19,15,2,0,0,0,1,0,6,5,3,2,0,0,1,3,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,0,69,Away,Celta Vigo,6.4
N. Araujo,D,22,15,5,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,7,0,90,Away,Celta Vigo,6
C. Dominguez,D,22,18,1,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,4,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,4,0,90,Away,Celta Vigo,6.9
A. M. Caricol,D,34,27,5,2,4,2,0,2,5,3,1,1,0,0,0,1,0,0,2,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,55,0,10,0,90,Away,Celta Vigo,7.4
A. Solari,M,24,19,1,1,0,0,0,1,7,7,1,1,0,0,0,4,1,0,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,39,0,6,0,68,Away,Celta Vigo,7.5
F. Beltran,M,42,36,2,1,0,0,0,1,3,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51,0,8,0,90,Away,Celta Vigo,6.7
D. Suárez,M,47,34,2,1,6,1,0,0,9,4,4,2,0,0,2,4,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,66,0,22,0,90,Away,Celta Vigo,6.2
Nolito,M,25,19,4,4,0,0,0,0,3,8,2,1,0,0,0,2,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,1,7,0,78,Away,Celta Vigo,7.2
B. Méndez,M,34,28,2,1,0,0,1,1,7,5,2,0,0,0,0,1,0,0,1,3,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,47,1,9,0,90,Away,Celta Vigo,7.6
S. Mina,F,21,15,1,0,1,0,6,7,10,11,0,0,0,0,0,1,1,0,1,1,4,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,37,0,10,0,78,Away,Celta Vigo,8.5
P. Sequeira,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Celta Vigo,0
K. Vazquez,D,8,6,0,0,0,0,0,0,2,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,22,Away,Celta Vigo,5.5
D. Junca,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Celta Vigo,0
J. Aidoo,D,6,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,21,Away,Celta Vigo,6.4
H. Sotelo,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Celta Vigo,0
J. Holsgrove,M,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,Away,Celta Vigo,6.3
M. Baeza,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Celta Vigo,0
I. Aspas,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Celta Vigo,0
F. Ferreyra,F,2,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,10,Away,Celta Vigo,5.7
J. Cillessen,G,29,14,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,35,0,16,0,90,Home,Valencia,7.4
G. Paulista,D,52,49,4,2,0,0,4,1,1,6,1,1,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,3,0,90,Home,Valencia,7.5
H. Guillamón,D,61,54,6,2,0,0,3,2,5,4,1,1,0,0,5,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,0,90,Home,Valencia,7.3
M. Diakhaby,D,37,31,7,3,0,0,4,1,2,6,2,2,0,0,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,0,7,0,90,Home,Valencia,7.4
T. Correia,D,36,29,2,1,2,0,0,1,4,3,3,2,0,0,2,1,0,0,0,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,61,0,13,0,90,Home,Valencia,7.5
C. Soler,M,34,32,3,3,1,0,0,0,4,3,2,1,1,0,2,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,7,0,86,Home,Valencia,7.5
D. Wass,D,34,31,3,1,0,0,0,2,6,1,1,0,0,0,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,0,5,0,86,Home,Valencia,6.6
J. L. Gayà,D,31,27,4,2,4,1,0,1,5,2,1,0,1,0,1,1,0,0,1,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,52,0,10,0,90,Home,Valencia,7.3
K. Lee,M,27,24,3,2,0,0,0,2,10,3,3,1,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,6,0,65,Home,Valencia,6.5
G. Guedes,M,20,14,2,0,0,0,0,0,4,4,3,3,0,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,10,0,77,Home,Valencia,6.9
M. Gómez,F,7,6,1,1,0,0,0,2,6,1,0,0,0,0,0,0,1,0,0,3,1,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,16,1,3,0,77,Home,Valencia,8.3
J. Doménech,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
Ferro,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
T. Lato,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
E. Mangala,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
C. Piccini,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
Jason,M,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,Home,Valencia,0
Y. Musah,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
C. Oliva,M,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,4,Home,Valencia,0
U. Račić,M,10,8,4,3,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,25,Home,Valencia,6.8
D. Cheryshev,M,3,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,13,Home,Valencia,6.6
K. Gameiro,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,Home,Valencia,6.5
M. Vallejo,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Valencia,0
J. Masip,G,19,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,90,Away,Real Valladolid,5.7
S. Janko,D,37,32,0,0,3,1,2,0,2,3,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,10,0,70,Away,Real Valladolid,6.5
J. Sánchez,D,34,30,4,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,4,0,70,Away,Real Valladolid,6.4
J. E. Yamiq,D,55,49,7,4,0,0,3,1,1,5,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,1,7,0,90,Away,Real Valladolid,6.6
L. Olaza,D,60,56,2,1,13,3,1,0,1,3,1,1,1,0,1,1,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,85,0,16,0,90,Away,Real Valladolid,7.2
M. Herrero,M,74,66,7,4,5,1,0,0,3,3,1,1,0,0,0,1,1,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,89,0,15,0,70,Away,Real Valladolid,6.5
R. Alcaraz,M,45,41,6,3,0,0,1,0,4,6,0,0,0,0,1,2,1,0,1,1,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,59,0,7,0,59,Away,Real Valladolid,6.7
Roque,M,58,50,10,7,3,1,0,1,6,11,4,4,0,0,0,1,1,0,3,3,4,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,80,1,13,0,90,Away,Real Valladolid,7.4
Ó. Plano,M,38,29,2,2,1,0,2,2,5,10,0,0,0,0,0,2,1,0,2,0,6,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,56,0,13,0,90,Away,Real Valladolid,7.1
S.Weissman,F,18,15,0,0,1,1,1,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,5,0,90,Away,Real Valladolid,6.6
Jota,F,20,17,0,0,2,1,0,0,2,3,2,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,0,58,Away,Real Valladolid,6.9
R. Jiménez,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
B. González,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
N. Martinez,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
J. Fernandez,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
K. Olivas,D,19,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,20,Away,Real Valladolid,6.4
K. Pérez,M,21,17,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,20,Away,Real Valladolid,6.8
F. S. E. Diaz,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
Toni,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
P. Hervias,M,19,19,1,1,8,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,0,31,Away,Real Valladolid,6.9
S. Guardiola,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Real Valladolid,0
K. Kodro,F,4,4,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,20,Away,Real Valladolid,6.3
M. d. Sousa,F,10,7,1,0,1,0,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,5,0,32,Away,Real Valladolid,6.1
D. Soria,G,33,14,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,37,0,19,0,90,Home,Getafe,6.6
D. Suárez,D,32,16,14,5,0,0,0,3,9,4,1,1,0,0,1,4,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,0,23,0,90,Home,Getafe,6.2
Djené,D,8,4,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,26,Home,Getafe,6.6
D. Timor,M,26,8,19,5,3,1,0,3,4,1,0,0,0,0,1,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,21,0,90,Home,Getafe,6.5
M. Olivera,D,23,13,2,1,1,0,1,4,5,2,1,0,0,1,3,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,52,0,16,0,90,Home,Getafe,6.6
A. Nyom,M,22,11,4,2,5,2,2,3,7,2,0,0,1,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,20,0,89,Home,Getafe,6.5
M. Arambarri,M,25,19,8,7,3,0,3,1,3,7,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0,90,Home,Getafe,6.9
N. Maksimović,M,15,7,4,0,0,0,2,5,8,2,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,0,89,Home,Getafe,5.9
M. Cucurella,M,16,11,1,1,2,0,2,4,14,4,4,1,0,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,17,0,90,Home,Getafe,5.8
E. Ünal,F,17,8,0,0,1,0,6,3,11,11,6,2,0,0,1,1,3,0,2,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,47,0,23,0,78,Home,Getafe,7.1
J. Mata,F,17,12,1,0,1,1,2,9,12,4,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32,3,12,0,90,Home,Getafe,6.5
R. Yáñez,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
X. Etxeita,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
Chema,D,2,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,12,Home,Getafe,6.2
J. Iglesias,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
S. Chakla,D,13,5,6,1,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,64,Home,Getafe,6.4
S. Abdulai,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
T. Kubo,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
F. Portillo,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Getafe,0
C. Aleñá,M,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Home,Getafe,0
Á. Rodríguez,F,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Home,Getafe,0
M. Dmitrović,G,33,14,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,38,0,19,0,90,Away,Eibar,7.3
Róber,D,37,26,8,3,3,0,5,3,4,11,2,1,0,0,2,0,0,0,4,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,77,0,18,0,90,Away,Eibar,7.7
P. Oliveira,D,39,25,9,4,0,0,4,0,1,7,0,0,0,0,5,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,14,0,90,Away,Eibar,7.6
A. Arbilla,D,49,35,14,8,0,0,3,3,4,6,0,0,0,0,1,0,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,14,0,90,Away,Eibar,7.4
J. Ángel,D,43,33,6,0,4,0,2,1,3,7,2,2,0,0,3,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,24,0,90,Away,Eibar,7.5
B. Gil,M,31,23,1,1,3,2,1,0,4,7,6,3,0,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,16,0,90,Away,Eibar,7.2
P. Diop,M,29,18,7,5,0,0,3,3,7,6,1,1,0,0,0,2,0,0,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,11,0,90,Away,Eibar,6.8
M. Atienza,M,29,20,1,0,0,0,3,3,3,5,0,0,0,0,2,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9,0,90,Away,Eibar,7.1
E. Expósito,M,27,20,3,2,1,0,0,1,3,4,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,11,0,70,Away,Eibar,6.9
K. García,F,30,19,0,0,3,0,9,4,7,12,0,0,0,0,0,0,1,0,0,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,2,17,0,90,Away,Eibar,7
S. Enrich,F,30,21,0,0,3,1,8,6,7,11,0,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,49,2,18,0,90,Away,Eibar,7.1
Y. Rodríguez,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
E. Burgos,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
P. Bigas,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
R. Soares,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
K. Rodrigues,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
Recio,M,16,14,0,0,5,2,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,8,0,20,Away,Eibar,7.4
P. León,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
A. García,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
S. Álvarez,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
T. Inui,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
Y. Muto,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
Quique,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Away,Eibar,0
U. Simón,G,21,9,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,30,0,12,0,90,Home,Athletic Bilbao,6.3
Ó. d. Marcos,D,34,27,2,2,1,1,1,1,2,2,0,0,0,0,3,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,9,0,90,Home,Athletic Bilbao,6.7
U. Núñez,D,49,39,9,3,0,0,4,6,7,5,0,0,0,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,65,0,10,0,90,Home,Athletic Bilbao,6.7
I. Martínez,D,38,32,12,8,1,0,4,2,4,5,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,8,0,90,Home,Athletic Bilbao,6.7
M. Balenziaga,D,37,28,6,3,2,1,0,1,2,1,1,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,12,0,90,Home,Athletic Bilbao,6.8
Á. Berenguer,M,23,18,0,0,5,1,4,2,5,10,2,1,1,0,0,2,0,0,2,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,52,1,15,0,80,Home,Athletic Bilbao,7.4
M. Vesga,M,49,33,8,5,3,0,6,4,5,8,2,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,22,0,90,Home,Athletic Bilbao,7
U. Vencedor,M,46,37,12,5,2,0,0,4,7,5,2,2,0,0,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,12,0,90,Home,Athletic Bilbao,6.7
J. Morcillo,M,19,16,1,1,9,2,0,2,4,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,40,0,12,0,75,Home,Athletic Bilbao,7.5
O. Sancet,F,19,12,2,1,0,0,2,0,5,5,4,0,0,1,0,0,1,0,1,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,37,0,16,0,80,Home,Athletic Bilbao,6.9
A. Villalibre,F,18,11,0,0,0,0,3,0,2,4,0,0,1,0,0,0,2,0,0,0,1,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,32,1,13,0,75,Home,Athletic Bilbao,7.4
J. Ezkieta,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Athletic Bilbao,0
A. P. Casamichana,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Athletic Bilbao,0
I. Vicente,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Athletic Bilbao,0
U. López,M,6,6,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,10,Home,Athletic Bilbao,6.4
I. Gómez,M,6,6,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,15,Home,Athletic Bilbao,6.5
R. García,F,9,6,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,4,0,10,Home,Athletic Bilbao,6.7
N. Williams,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home,Athletic Bilbao,0
I. Williams,F,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,15,Home,Athletic Bilbao,6.5
S. Herrera,G,39,20,32,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,47,0,19,0,90,Away,Osasuna,6.2
J. Ramalho,D,32,28,4,1,1,1,2,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,72,Away,Osasuna,6.6
A. Hernandez,D,51,46,9,6,0,0,0,4,5,3,2,2,0,0,2,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,7,0,90,Away,Osasuna,6.5
